ANLYTXHACK__COUNTRY_CODE__C,ANLYTXHACK__COUNTRY__C,ANLYTXHACK__CUMULATIVE_CASES__C,ANLYTXHACK__CUMULATIVE_DEATHS__C,ANLYTXHACK__NEW_CASES__C,ANLYTXHACK__NEW_DEATHS__C,ANLYTXHACK__DATE_REPORTED__C
MW,Malawi,0,0,0,0,2020-01-22 00:00:00
MW,Malawi,0,0,0,0,2020-01-23 00:00:00
MW,Malawi,0,0,0,0,2020-01-24 00:00:00
MW,Malawi,0,0,0,0,2020-01-25 00:00:00
MW,Malawi,0,0,0,0,2020-01-26 00:00:00
MW,Malawi,0,0,0,0,2020-01-27 00:00:00
MW,Malawi,0,0,0,0,2020-01-28 00:00:00
MW,Malawi,0,0,0,0,2020-01-29 00:00:00
MW,Malawi,0,0,0,0,2020-01-30 00:00:00
MW,Malawi,0,0,0,0,2020-01-31 00:00:00
MW,Malawi,0,0,0,0,2020-02-01 00:00:00
MW,Malawi,0,0,0,0,2020-02-02 00:00:00
MW,Malawi,0,0,0,0,2020-02-03 00:00:00
MW,Malawi,0,0,0,0,2020-02-04 00:00:00
MW,Malawi,0,0,0,0,2020-02-05 00:00:00
MW,Malawi,0,0,0,0,2020-02-06 00:00:00
MW,Malawi,0,0,0,0,2020-02-07 00:00:00
MW,Malawi,0,0,0,0,2020-02-08 00:00:00
MW,Malawi,0,0,0,0,2020-02-09 00:00:00
MW,Malawi,0,0,0,0,2020-02-10 00:00:00
MW,Malawi,0,0,0,0,2020-02-11 00:00:00
MW,Malawi,0,0,0,0,2020-02-12 00:00:00
MW,Malawi,0,0,0,0,2020-02-13 00:00:00
MW,Malawi,0,0,0,0,2020-02-14 00:00:00
MW,Malawi,0,0,0,0,2020-02-15 00:00:00
MW,Malawi,0,0,0,0,2020-02-16 00:00:00
MW,Malawi,0,0,0,0,2020-02-17 00:00:00
MW,Malawi,0,0,0,0,2020-02-18 00:00:00
MW,Malawi,0,0,0,0,2020-02-19 00:00:00
MW,Malawi,0,0,0,0,2020-02-20 00:00:00
MW,Malawi,0,0,0,0,2020-02-21 00:00:00
MW,Malawi,0,0,0,0,2020-02-22 00:00:00
MW,Malawi,0,0,0,0,2020-02-23 00:00:00
MW,Malawi,0,0,0,0,2020-02-24 00:00:00
MW,Malawi,0,0,0,0,2020-02-25 00:00:00
MW,Malawi,0,0,0,0,2020-02-26 00:00:00
MW,Malawi,0,0,0,0,2020-02-27 00:00:00
LR,Liberia,0,0,0,0,2020-02-28 00:00:00
LR,Liberia,0,0,0,0,2020-02-29 00:00:00
LR,Liberia,0,0,0,0,2020-03-01 00:00:00
LR,Liberia,0,0,0,0,2020-03-02 00:00:00
LR,Liberia,0,0,0,0,2020-03-03 00:00:00
LR,Liberia,0,0,0,0,2020-03-04 00:00:00
LR,Liberia,0,0,0,0,2020-03-05 00:00:00
LR,Liberia,0,0,0,0,2020-03-06 00:00:00
LR,Liberia,0,0,0,0,2020-03-07 00:00:00
LR,Liberia,0,0,0,0,2020-03-08 00:00:00
LR,Liberia,0,0,0,0,2020-03-09 00:00:00
LR,Liberia,0,0,0,0,2020-03-10 00:00:00
LR,Liberia,0,0,0,0,2020-03-11 00:00:00
LR,Liberia,0,0,0,0,2020-03-12 00:00:00
LR,Liberia,0,0,0,0,2020-03-13 00:00:00
LR,Liberia,0,0,0,0,2020-03-14 00:00:00
LR,Liberia,0,0,0,0,2020-03-15 00:00:00
LR,Liberia,0,0,0,0,2020-03-16 00:00:00
LR,Liberia,0,0,0,0,2020-03-17 00:00:00
LR,Liberia,0,0,0,0,2020-03-18 00:00:00
LR,Liberia,0,0,0,0,2020-03-19 00:00:00
LR,Liberia,0,0,0,0,2020-03-20 00:00:00
LR,Liberia,0,0,0,0,2020-03-21 00:00:00
LR,Liberia,0,0,0,0,2020-03-22 00:00:00
LR,Liberia,0,0,0,0,2020-03-23 00:00:00
LR,Liberia,0,0,0,0,2020-03-24 00:00:00
LR,Liberia,5,0,5,0,2020-03-25 00:00:00
LR,Liberia,6,0,1,0,2020-03-26 00:00:00
LR,Liberia,6,0,0,0,2020-03-27 00:00:00
LR,Liberia,6,0,0,0,2020-03-28 00:00:00
LR,Liberia,3,0,-3,0,2020-03-29 00:00:00
LR,Liberia,3,0,0,0,2020-03-30 00:00:00
LR,Liberia,3,0,0,0,2020-03-31 00:00:00
LR,Liberia,3,0,0,0,2020-04-01 00:00:00
LR,Liberia,3,0,0,0,2020-04-02 00:00:00
LR,Liberia,3,0,0,0,2020-04-03 00:00:00
LR,Liberia,3,0,0,0,2020-04-04 00:00:00
LR,Liberia,3,0,0,0,2020-04-05 00:00:00
LR,Liberia,3,0,0,0,2020-04-06 00:00:00
LR,Liberia,3,0,0,0,2020-04-07 00:00:00
LR,Liberia,3,0,0,0,2020-04-08 00:00:00
LR,Liberia,6,0,3,0,2020-04-09 00:00:00
LR,Liberia,6,0,0,0,2020-04-10 00:00:00
LR,Liberia,6,0,0,0,2020-04-11 00:00:00
LR,Liberia,7,0,1,0,2020-04-12 00:00:00
LR,Liberia,10,1,3,1,2020-04-13 00:00:00
LR,Liberia,13,3,3,2,2020-04-14 00:00:00
LR,Liberia,14,3,1,0,2020-04-15 00:00:00
LR,Liberia,14,3,0,0,2020-04-16 00:00:00
LR,Liberia,31,4,17,1,2020-04-17 00:00:00
LR,Liberia,31,4,0,0,2020-04-18 00:00:00
LR,Liberia,37,5,6,1,2020-04-19 00:00:00
LR,Liberia,48,5,11,0,2020-04-20 00:00:00
LR,Liberia,50,5,2,0,2020-04-21 00:00:00
LR,Liberia,51,6,1,1,2020-04-22 00:00:00
LR,Liberia,59,6,8,0,2020-04-23 00:00:00
LR,Liberia,59,6,0,0,2020-04-24 00:00:00
LR,Liberia,73,6,14,0,2020-04-25 00:00:00
LR,Liberia,76,7,3,1,2020-04-26 00:00:00
LR,Liberia,81,7,5,0,2020-04-27 00:00:00
LR,Liberia,91,8,10,1,2020-04-28 00:00:00
LR,Liberia,99,8,8,0,2020-04-29 00:00:00
LR,Liberia,101,8,2,0,2020-04-30 00:00:00
LR,Liberia,101,8,0,0,2020-05-01 00:00:00
LR,Liberia,101,8,0,0,2020-05-02 00:00:00
LR,Liberia,117,8,16,0,2020-05-03 00:00:00
LR,Liberia,120,11,3,3,2020-05-04 00:00:00
LR,Liberia,124,12,4,1,2020-05-05 00:00:00
LR,Liberia,133,16,9,4,2020-05-06 00:00:00
LR,Liberia,141,16,8,0,2020-05-07 00:00:00
LR,Liberia,141,16,0,0,2020-05-08 00:00:00
LR,Liberia,141,16,0,0,2020-05-09 00:00:00
LR,Liberia,152,18,11,2,2020-05-10 00:00:00
LR,Liberia,154,18,2,0,2020-05-11 00:00:00
LR,Liberia,158,18,4,0,2020-05-12 00:00:00
LR,Liberia,166,18,8,0,2020-05-13 00:00:00
LR,Liberia,170,20,4,2,2020-05-14 00:00:00
LR,Liberia,178,20,8,0,2020-05-15 00:00:00
LR,Liberia,189,20,11,0,2020-05-16 00:00:00
LR,Liberia,199,20,10,0,2020-05-17 00:00:00
LR,Liberia,199,20,0,0,2020-05-18 00:00:00
LR,Liberia,204,20,5,0,2020-05-19 00:00:00
LR,Liberia,211,20,7,0,2020-05-20 00:00:00
LR,Liberia,212,20,1,0,2020-05-21 00:00:00
LR,Liberia,213,20,1,0,2020-05-22 00:00:00
LR,Liberia,215,20,2,0,2020-05-23 00:00:00
LR,Liberia,219,20,4,0,2020-05-24 00:00:00
LR,Liberia,223,20,4,0,2020-05-25 00:00:00
LR,Liberia,226,21,3,1,2020-05-26 00:00:00
LR,Liberia,229,22,3,1,2020-05-27 00:00:00
LR,Liberia,233,23,4,1,2020-05-28 00:00:00
LR,Liberia,238,23,5,0,2020-05-29 00:00:00
LR,Liberia,240,23,2,0,2020-05-30 00:00:00
LR,Liberia,249,24,9,1,2020-05-31 00:00:00
LR,Liberia,255,26,6,2,2020-06-01 00:00:00
LR,Liberia,265,26,10,0,2020-06-02 00:00:00
LR,Liberia,265,26,0,0,2020-06-03 00:00:00
LR,Liberia,266,26,1,0,2020-06-04 00:00:00
LR,Liberia,266,27,0,1,2020-06-05 00:00:00
LR,Liberia,269,27,3,0,2020-06-06 00:00:00
LR,Liberia,273,27,4,0,2020-06-07 00:00:00
LR,Liberia,280,27,7,0,2020-06-08 00:00:00
LR,Liberia,288,27,8,0,2020-06-09 00:00:00
LR,Liberia,296,27,8,0,2020-06-10 00:00:00
LR,Liberia,311,28,15,1,2020-06-11 00:00:00
LR,Liberia,316,28,5,0,2020-06-12 00:00:00
LR,Liberia,321,28,5,0,2020-06-13 00:00:00
LR,Liberia,334,30,13,2,2020-06-14 00:00:00
LR,Liberia,345,30,11,0,2020-06-15 00:00:00
LR,Liberia,359,30,14,0,2020-06-16 00:00:00
LR,Liberia,370,30,11,0,2020-06-17 00:00:00
LR,Liberia,383,31,13,1,2020-06-18 00:00:00
LR,Liberia,397,31,14,0,2020-06-19 00:00:00
LR,Liberia,410,31,13,0,2020-06-20 00:00:00
LR,Liberia,421,32,11,1,2020-06-21 00:00:00
LR,Liberia,446,32,25,0,2020-06-22 00:00:00
LR,Liberia,458,32,12,0,2020-06-23 00:00:00
LR,Liberia,498,33,40,1,2020-06-24 00:00:00
LR,Liberia,509,33,11,0,2020-06-25 00:00:00
LR,Liberia,516,33,7,0,2020-06-26 00:00:00
LR,Liberia,542,33,26,0,2020-06-27 00:00:00
LR,Liberia,581,33,39,0,2020-06-28 00:00:00
LR,Liberia,601,33,20,0,2020-06-29 00:00:00
LR,Liberia,626,34,25,1,2020-06-30 00:00:00
LR,Liberia,650,34,24,0,2020-07-01 00:00:00
LR,Liberia,652,34,2,0,2020-07-02 00:00:00
LR,Liberia,662,34,10,0,2020-07-03 00:00:00
LR,Liberia,681,34,19,0,2020-07-04 00:00:00
LR,Liberia,684,34,3,0,2020-07-05 00:00:00
LR,Liberia,684,34,0,0,2020-07-06 00:00:00
LR,Liberia,768,34,84,0,2020-07-07 00:00:00
LR,Liberia,770,36,2,2,2020-07-08 00:00:00
LR,Liberia,780,36,10,0,2020-07-09 00:00:00
LR,Liberia,804,37,24,1,2020-07-10 00:00:00
LR,Liberia,819,37,15,0,2020-07-11 00:00:00
LR,Liberia,833,37,14,0,2020-07-12 00:00:00
LR,Liberia,833,37,0,0,2020-07-13 00:00:00
LR,Liberia,874,37,41,0,2020-07-14 00:00:00
LR,Liberia,891,39,17,2,2020-07-15 00:00:00
LR,Liberia,917,41,26,2,2020-07-16 00:00:00
LR,Liberia,926,41,9,0,2020-07-17 00:00:00
LR,Liberia,957,42,31,1,2020-07-18 00:00:00
LR,Liberia,963,47,6,5,2020-07-19 00:00:00
LR,Liberia,998,47,35,0,2020-07-20 00:00:00
LR,Liberia,1010,51,12,4,2020-07-21 00:00:00
LR,Liberia,1024,51,14,0,2020-07-22 00:00:00
LR,Liberia,1038,51,14,0,2020-07-23 00:00:00
LR,Liberia,1056,66,18,15,2020-07-24 00:00:00
LR,Liberia,1070,68,14,2,2020-07-25 00:00:00
LR,Liberia,1070,68,0,0,2020-07-26 00:00:00
LR,Liberia,1088,70,18,2,2020-07-27 00:00:00
LR,Liberia,1091,70,3,0,2020-07-28 00:00:00
LR,Liberia,1107,70,16,0,2020-07-29 00:00:00
LR,Liberia,1108,70,1,0,2020-07-30 00:00:00
LR,Liberia,1114,70,6,0,2020-07-31 00:00:00
LR,Liberia,1117,71,3,1,2020-08-01 00:00:00
LR,Liberia,1135,71,18,0,2020-08-02 00:00:00
LR,Liberia,1135,71,0,0,2020-08-03 00:00:00
LR,Liberia,1162,72,27,1,2020-08-04 00:00:00
LR,Liberia,1167,72,5,0,2020-08-05 00:00:00
LR,Liberia,1167,72,0,0,2020-08-06 00:00:00
LR,Liberia,1179,72,12,0,2020-08-07 00:00:00
LR,Liberia,1181,73,2,1,2020-08-08 00:00:00
LR,Liberia,1186,75,5,2,2020-08-09 00:00:00
LR,Liberia,1189,75,3,0,2020-08-10 00:00:00
LR,Liberia,1207,77,18,2,2020-08-11 00:00:00
LR,Liberia,1214,78,7,1,2020-08-12 00:00:00
LR,Liberia,1216,78,2,0,2020-08-13 00:00:00
LR,Liberia,1221,78,5,0,2020-08-14 00:00:00
LR,Liberia,1224,78,3,0,2020-08-15 00:00:00
LR,Liberia,1230,78,6,0,2020-08-16 00:00:00
LR,Liberia,1234,79,4,1,2020-08-17 00:00:00
LR,Liberia,1237,79,3,0,2020-08-18 00:00:00
LR,Liberia,1240,79,3,0,2020-08-19 00:00:00
LR,Liberia,1240,79,0,0,2020-08-20 00:00:00
LR,Liberia,1252,82,12,3,2020-08-21 00:00:00
LR,Liberia,1252,82,0,0,2020-08-22 00:00:00
LR,Liberia,1254,82,2,0,2020-08-23 00:00:00
LR,Liberia,1257,82,3,0,2020-08-24 00:00:00
LR,Liberia,1257,82,0,0,2020-08-25 00:00:00
LR,Liberia,1277,82,20,0,2020-08-26 00:00:00
LR,Liberia,1277,82,0,0,2020-08-27 00:00:00
LR,Liberia,1282,82,5,0,2020-08-28 00:00:00
LR,Liberia,1284,82,2,0,2020-08-29 00:00:00
LR,Liberia,1285,82,1,0,2020-08-30 00:00:00
LR,Liberia,1285,82,0,0,2020-08-31 00:00:00
LR,Liberia,1286,82,1,0,2020-09-01 00:00:00
LR,Liberia,1286,82,0,0,2020-09-02 00:00:00
LR,Liberia,1290,82,4,0,2020-09-03 00:00:00
LR,Liberia,1290,82,0,0,2020-09-04 00:00:00
LR,Liberia,1290,82,0,0,2020-09-05 00:00:00
LR,Liberia,1290,82,0,0,2020-09-06 00:00:00
LR,Liberia,1303,82,13,0,2020-09-07 00:00:00
LR,Liberia,1303,82,0,0,2020-09-08 00:00:00
LR,Liberia,1305,82,2,0,2020-09-09 00:00:00
LR,Liberia,1305,82,0,0,2020-09-10 00:00:00
LR,Liberia,1305,82,0,0,2020-09-11 00:00:00
LR,Liberia,1306,82,1,0,2020-09-12 00:00:00
LR,Liberia,1306,82,0,0,2020-09-13 00:00:00
LR,Liberia,1306,82,0,0,2020-09-14 00:00:00
KW,Kuwait,79269,511,502,2,2020-09-15 00:00:00
KW,Kuwait,79957,513,688,2,2020-09-16 00:00:00
KW,Kuwait,80528,515,571,2,2020-09-17 00:00:00
KW,Kuwait,80960,518,432,3,2020-09-18 00:00:00
KW,Kuwait,81573,519,613,1,2020-09-19 00:00:00
KW,Kuwait,82271,521,698,2,2020-09-20 00:00:00
KW,Kuwait,82945,522,674,1,2020-09-21 00:00:00
KW,Kuwait,83578,525,633,3,2020-09-22 00:00:00
KW,Kuwait,84224,528,646,3,2020-01-03 00:00:00
KW,Kuwait,84636,530,412,2,2020-01-04 00:00:00
KW,Kuwait,85109,531,473,1,2020-01-05 00:00:00
KW,Kuwait,85811,534,702,3,2020-01-06 00:00:00
KW,Kuwait,86478,535,667,1,2020-01-07 00:00:00
KW,Kuwait,87378,536,900,1,2020-01-08 00:00:00
KW,Kuwait,88243,537,865,1,2020-01-09 00:00:00
KW,Kuwait,88963,540,720,3,2020-01-10 00:00:00
KW,Kuwait,89582,544,619,4,2020-01-11 00:00:00
KW,Kuwait,90387,546,805,2,2020-01-12 00:00:00
KW,Kuwait,91244,548,857,2,2020-01-13 00:00:00
KW,Kuwait,92082,552,838,4,2020-01-14 00:00:00
KW,Kuwait,92822,556,740,4,2020-01-15 00:00:00
KW,Kuwait,93475,557,653,1,2020-01-16 00:00:00
KW,Kuwait,94211,558,736,1,2020-01-17 00:00:00
KW,Kuwait,94764,560,553,2,2020-01-18 00:00:00
KW,Kuwait,95472,563,708,3,2020-01-19 00:00:00
KW,Kuwait,96301,568,829,5,2020-01-20 00:00:00
KW,Kuwait,96999,571,698,3,2020-01-21 00:00:00
KW,Kuwait,97824,575,825,4,2020-01-22 00:00:00
KW,Kuwait,98528,580,704,5,2020-01-23 00:00:00
KW,Kuwait,99049,581,521,1,2020-01-24 00:00:00
KW,Kuwait,99434,584,385,3,2020-01-25 00:00:00
KW,Kuwait,99964,585,530,1,2020-01-26 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-01-27 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-01-28 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-01-29 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-01-30 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-01-31 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-02-01 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-02-02 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-02-03 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-02-04 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-02-05 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-02-06 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-02-07 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-02-08 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-02-09 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-02-10 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-02-11 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-02-12 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-02-13 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-02-14 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-02-15 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-02-16 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-02-17 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-02-18 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-02-19 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-02-20 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-02-21 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-02-22 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-02-23 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-02-24 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-02-25 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-02-26 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-02-27 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-02-28 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-02-29 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-03-01 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-03-02 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-03-03 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-03-04 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-03-05 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-03-06 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-03-07 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-03-08 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-03-09 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-03-10 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-03-11 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-03-12 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-03-13 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-03-14 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-03-15 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-03-16 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-03-17 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-03-18 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-03-19 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-03-20 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-03-21 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-03-22 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-03-23 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-03-24 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-03-25 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-03-26 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-03-27 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-03-28 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-03-29 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-03-30 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-03-31 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-04-01 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-04-02 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-04-03 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-04-04 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-04-05 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-04-06 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-04-07 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-04-08 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-04-09 00:00:00
KG,Kyrgyzstan,0,0,0,0,2020-04-10 00:00:00
KG,Kyrgyzstan,7,0,7,0,2020-04-11 00:00:00
KG,Kyrgyzstan,7,0,0,0,2020-04-12 00:00:00
KG,Kyrgyzstan,6,0,-1,0,2020-04-13 00:00:00
KG,Kyrgyzstan,14,0,8,0,2020-04-14 00:00:00
KG,Kyrgyzstan,14,0,0,0,2020-04-15 00:00:00
KG,Kyrgyzstan,14,0,0,0,2020-04-16 00:00:00
KG,Kyrgyzstan,16,0,2,0,2020-04-17 00:00:00
KG,Kyrgyzstan,42,0,26,0,2020-04-18 00:00:00
KG,Kyrgyzstan,44,0,2,0,2020-04-19 00:00:00
KG,Kyrgyzstan,58,0,14,0,2020-04-20 00:00:00
KG,Kyrgyzstan,58,0,0,0,2020-04-21 00:00:00
KG,Kyrgyzstan,84,0,26,0,2020-04-22 00:00:00
KG,Kyrgyzstan,84,0,0,0,2020-04-23 00:00:00
KG,Kyrgyzstan,107,0,23,0,2020-04-24 00:00:00
KG,Kyrgyzstan,111,0,4,0,2020-04-25 00:00:00
KG,Kyrgyzstan,115,0,4,0,2020-04-26 00:00:00
KG,Kyrgyzstan,130,1,15,1,2020-04-27 00:00:00
KG,Kyrgyzstan,144,1,14,0,2020-04-28 00:00:00
KG,Kyrgyzstan,147,1,3,0,2020-04-29 00:00:00
KG,Kyrgyzstan,216,4,69,3,2020-04-30 00:00:00
KG,Kyrgyzstan,228,4,12,0,2020-05-01 00:00:00
KG,Kyrgyzstan,270,4,42,0,2020-05-02 00:00:00
KG,Kyrgyzstan,280,4,10,0,2020-05-03 00:00:00
KG,Kyrgyzstan,298,5,18,1,2020-05-04 00:00:00
KG,Kyrgyzstan,339,5,41,0,2020-05-05 00:00:00
KG,Kyrgyzstan,377,5,38,0,2020-05-06 00:00:00
KG,Kyrgyzstan,419,5,42,0,2020-05-07 00:00:00
KG,Kyrgyzstan,430,5,11,0,2020-05-08 00:00:00
KG,Kyrgyzstan,449,5,19,0,2020-05-09 00:00:00
KG,Kyrgyzstan,466,5,17,0,2020-05-10 00:00:00
KG,Kyrgyzstan,489,5,23,0,2020-05-11 00:00:00
KG,Kyrgyzstan,506,5,17,0,2020-05-12 00:00:00
KG,Kyrgyzstan,554,5,48,0,2020-05-13 00:00:00
KG,Kyrgyzstan,568,7,14,2,2020-05-14 00:00:00
KG,Kyrgyzstan,590,7,22,0,2020-05-15 00:00:00
KG,Kyrgyzstan,612,7,22,0,2020-05-16 00:00:00
KG,Kyrgyzstan,631,8,19,1,2020-05-17 00:00:00
KG,Kyrgyzstan,656,8,25,0,2020-05-18 00:00:00
KG,Kyrgyzstan,665,8,9,0,2020-05-19 00:00:00
KG,Kyrgyzstan,682,8,17,0,2020-05-20 00:00:00
KG,Kyrgyzstan,695,8,13,0,2020-05-21 00:00:00
KG,Kyrgyzstan,708,8,13,0,2020-05-22 00:00:00
KG,Kyrgyzstan,729,8,21,0,2020-05-23 00:00:00
KG,Kyrgyzstan,746,8,17,0,2020-05-24 00:00:00
KG,Kyrgyzstan,756,8,10,0,2020-05-25 00:00:00
KG,Kyrgyzstan,769,8,13,0,2020-05-26 00:00:00
KG,Kyrgyzstan,795,10,26,2,2020-05-27 00:00:00
KG,Kyrgyzstan,830,10,35,0,2020-05-28 00:00:00
KG,Kyrgyzstan,843,10,13,0,2020-05-29 00:00:00
KG,Kyrgyzstan,871,12,28,2,2020-05-30 00:00:00
KG,Kyrgyzstan,895,12,24,0,2020-05-31 00:00:00
KG,Kyrgyzstan,906,12,11,0,2020-06-01 00:00:00
KG,Kyrgyzstan,931,12,25,0,2020-06-02 00:00:00
KG,Kyrgyzstan,1002,12,71,0,2020-06-03 00:00:00
KG,Kyrgyzstan,1016,12,14,0,2020-06-04 00:00:00
KG,Kyrgyzstan,1037,12,21,0,2020-06-05 00:00:00
KG,Kyrgyzstan,1044,12,7,0,2020-06-06 00:00:00
KG,Kyrgyzstan,1082,12,38,0,2020-06-07 00:00:00
KG,Kyrgyzstan,1111,14,29,2,2020-06-08 00:00:00
KG,Kyrgyzstan,1117,14,6,0,2020-06-09 00:00:00
KG,Kyrgyzstan,1138,14,21,0,2020-06-10 00:00:00
KG,Kyrgyzstan,1216,14,78,0,2020-06-11 00:00:00
KG,Kyrgyzstan,1243,14,27,0,2020-06-12 00:00:00
KG,Kyrgyzstan,1270,14,27,0,2020-06-13 00:00:00
KG,Kyrgyzstan,1313,14,43,0,2020-06-14 00:00:00
KG,Kyrgyzstan,1350,14,37,0,2020-06-15 00:00:00
KG,Kyrgyzstan,1365,14,15,0,2020-06-16 00:00:00
KG,Kyrgyzstan,1403,14,38,0,2020-06-17 00:00:00
KG,Kyrgyzstan,1433,16,30,2,2020-06-18 00:00:00
KG,Kyrgyzstan,1468,16,35,0,2020-06-19 00:00:00
KG,Kyrgyzstan,1520,16,52,0,2020-06-20 00:00:00
KG,Kyrgyzstan,1594,16,74,0,2020-06-21 00:00:00
KG,Kyrgyzstan,1662,16,68,0,2020-06-22 00:00:00
KG,Kyrgyzstan,1722,16,60,0,2020-06-23 00:00:00
KG,Kyrgyzstan,1748,16,26,0,2020-06-24 00:00:00
KG,Kyrgyzstan,1817,16,69,0,2020-06-25 00:00:00
KG,Kyrgyzstan,1845,17,28,1,2020-06-26 00:00:00
KG,Kyrgyzstan,1871,20,26,3,2020-06-27 00:00:00
KG,Kyrgyzstan,1899,20,28,0,2020-06-28 00:00:00
KG,Kyrgyzstan,1936,22,37,2,2020-06-29 00:00:00
KG,Kyrgyzstan,1974,22,38,0,2020-06-30 00:00:00
KG,Kyrgyzstan,2007,22,33,0,2020-07-01 00:00:00
KG,Kyrgyzstan,2032,23,25,1,2020-07-02 00:00:00
KG,Kyrgyzstan,2055,24,23,1,2020-07-03 00:00:00
KG,Kyrgyzstan,2093,26,38,2,2020-07-04 00:00:00
KG,Kyrgyzstan,2129,26,36,0,2020-07-05 00:00:00
KG,Kyrgyzstan,2166,26,37,0,2020-07-06 00:00:00
KG,Kyrgyzstan,2207,27,41,1,2020-07-07 00:00:00
KG,Kyrgyzstan,2285,27,78,0,2020-07-08 00:00:00
KG,Kyrgyzstan,2372,27,87,0,2020-07-09 00:00:00
KG,Kyrgyzstan,2472,29,100,2,2020-07-10 00:00:00
KG,Kyrgyzstan,2562,30,90,1,2020-07-11 00:00:00
KG,Kyrgyzstan,2657,31,95,1,2020-07-12 00:00:00
MH,Marshall Islands,0,0,0,0,2020-07-13 00:00:00
MH,Marshall Islands,0,0,0,0,2020-07-14 00:00:00
MH,Marshall Islands,0,0,0,0,2020-07-15 00:00:00
MH,Marshall Islands,0,0,0,0,2020-07-16 00:00:00
MH,Marshall Islands,0,0,0,0,2020-07-17 00:00:00
